TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
8312;8003;08;A;  98;230129; 7;s;01;  190;-;  162;-;    1;-;    0;-;  187;-;  177;-;   10;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;    0;-;  162;-;  152;-;   10;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;02;  120;-;   63;-;    1;-;    3;-;  119;-;  114;-;    5;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;   60;-;   57;-;    3;-;    0;-;    0;-;    2;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;03;   77;-;   51;-;    2;-;    2;-;   75;-;   74;-;    1;-;    0;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-;   49;-;   47;-;    1;-;    1;-;    0;-;    2;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;04;   48;-;   32;-;    0;-;    2;-;   47;-;   43;-;    4;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-;    0;-;   30;-;   30;-;    0;-;    0;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;05;   42;-;   39;-;    2;-;    1;-;   39;-;   38;-;    1;-;    0;-;    1;-;    0;-;    2;-;    0;-;    0;-;    0;-;   38;-;   38;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;06;   60;-;   57;-;    3;-;    1;-;   57;-;   53;-;    4;-;    0;-;    0;-;    2;-;    1;-;    0;-;    0;-;    0;-;   56;-;   54;-;    2;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;07;   90;-;   65;-;    3;-;    3;-;   86;-;   72;-;   14;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    0;-;   61;-;   51;-;   10;-;    0;-;    1;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230129; 7;s;08;   97;-;   96;-;    3;-;    2;-;   93;-;   89;-;    4;-;    0;-;    1;-;    1;-;    0;-;    2;-;    2;-;    0;-;   94;-;   84;-;   10;-;    0;-;    0;-;    0;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230129; 7;s;09;  131;-;  175;-;    3;-;    6;-;  127;-;  106;-;   21;-;    0;-;    1;-;    0;-;    2;-;    1;-;    1;-;    0;-;  168;-;  148;-;   20;-;    0;-;    1;-;    1;-;    2;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230129; 7;s;10;  248;-;  386;-;    3;-;    6;-;  243;-;  224;-;   19;-;    0;-;    2;-;    1;-;    0;-;    2;-;    2;-;    0;-;  378;-;  363;-;   15;-;    0;-;    1;-;    2;-;    2;-;    2;-;    2;-;    1;-
8312;8003;08;A;  98;230129; 7;s;11;  364;-;  448;-;    3;-;   15;-;  359;-;  336;-;   22;-;    1;-;    2;-;    0;-;    1;-;    2;-;    2;-;    0;-;  427;-;  399;-;   27;-;    1;-;    6;-;   13;-;    1;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230129; 7;s;12;  488;-;  530;-;    5;-;    3;-;  479;-;  455;-;   24;-;    0;-;    3;-;    2;-;    1;-;    2;-;    2;-;    1;-;  523;-;  494;-;   29;-;    0;-;    4;-;    0;-;    2;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230129; 7;s;13;  628;-;  657;-;    3;-;    4;-;  624;-;  581;-;   42;-;    1;-;    1;-;    0;-;    2;-;    1;-;    1;-;    0;-;  649;-;  614;-;   35;-;    0;-;    4;-;    1;-;    0;-;    3;-;    2;-;    0;-
8312;8003;08;A;  98;230129; 7;s;14;  599;-;  664;-;    4;-;    1;-;  594;-;  558;-;   36;-;    0;-;    1;-;    0;-;    2;-;    2;-;    2;-;    0;-;  656;-;  616;-;   40;-;    0;-;    6;-;    0;-;    0;-;    1;-;    1;-;    1;-
8312;8003;08;A;  98;230129; 7;s;15;  768;-;  742;-;    2;-;    6;-;  763;-;  723;-;   39;-;    1;-;    3;-;    0;-;    2;-;    0;-;    0;-;    0;-;  731;-;  675;-;   53;-;    3;-;    5;-;    0;-;    4;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230129; 7;s;16;  705;-;  660;-;    1;-;    1;-;  704;-;  659;-;   44;-;    1;-;    0;-;    0;-;    0;-;    1;-;    1;-;    0;-;  656;-;  619;-;   37;-;    0;-;    3;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;17;  776;-;  642;-;    2;-;    2;-;  771;-;  716;-;   55;-;    0;-;    2;-;    0;-;    0;-;    2;-;    1;-;    1;-;  637;-;  592;-;   45;-;    0;-;    3;-;    0;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;18;  817;-;  714;-;    1;-;    3;-;  811;-;  762;-;   48;-;    1;-;    5;-;    0;-;    1;-;    0;-;    0;-;    0;-;  709;-;  660;-;   48;-;    1;-;    2;-;    1;-;    2;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;19;  707;-;  563;-;   16;-;    6;-;  685;-;  646;-;   39;-;    0;-;    6;-;   10;-;    2;-;    4;-;    2;-;    0;-;  555;-;  529;-;   26;-;    0;-;    2;-;    2;-;    3;-;    1;-;    1;-;    0;-
8312;8003;08;A;  98;230129; 7;s;20;  628;-;  488;-;    9;-;    3;-;  618;-;  583;-;   35;-;    0;-;    1;-;    6;-;    1;-;    2;-;    1;-;    0;-;  484;-;  448;-;   36;-;    0;-;    1;-;    2;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;21;  506;-;  350;-;    1;-;    1;-;  503;-;  472;-;   31;-;    0;-;    1;-;    0;-;    0;-;    1;-;    1;-;    1;-;  348;-;  323;-;   25;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;22;  375;-;  284;-;    4;-;    2;-;  371;-;  349;-;   22;-;    0;-;    0;-;    1;-;    1;-;    2;-;    1;-;    0;-;  282;-;  265;-;   17;-;    0;-;    0;-;    1;-;    0;-;    1;-;    0;-;    0;-
8312;8003;08;A;  98;230129; 7;s;23;  206;-;  138;-;    1;-;    5;-;  205;-;  197;-;    8;-;    0;-;    0;-;    0;-;    0;-;    1;-;    0;-;    0;-;  132;-;  118;-;   14;-;    0;-;    1;-;    2;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230129; 7;s;24;  118;-;   79;-;    2;-;    1;-;  116;-;  105;-;   11;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-;   78;-;   70;-;    8;-;    0;-;    0;-;    1;-;    0;-;    0;-;    0;-;    0;-
8312;8003;08;A;  98;230130; 1;w;01;   53;-;   36;-;    3;-;    2;-;   49;-;   43;-;    6;-;    0;-;    1;-;    0;-;    0;-;    3;-;    3;-;    0;-;   34;-;   32;-;    2;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230130; 1;w;02;   23;-;   20;-;    4;-;    4;-;   18;-;   16;-;    2;-;    0;-;    1;-;    0;-;    1;-;    3;-;    2;-;    0;-;   16;-;   13;-;    3;-;    0;-;    0;-;    1;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230130; 1;w;03;   25;-;   18;-;   11;-;    3;-;   14;-;   12;-;    2;-;    0;-;    0;-;    0;-;    0;-;   11;-;    7;-;    0;-;   15;-;   13;-;    2;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230130; 1;w;04;   44;-;   36;-;   17;-;   11;-;   27;-;   24;-;    3;-;    0;-;    0;-;    0;-;    2;-;   15;-;   14;-;    0;-;   25;-;   24;-;    1;-;    0;-;    0;-;    0;-;    0;-;   11;-;   10;-;    0;-
8312;8003;08;A;  98;230130; 1;w;05;  156;-;   68;-;   50;-;   14;-;  105;-;   96;-;    9;-;    0;-;    0;-;    0;-;   10;-;   40;-;   23;-;    1;-;   54;-;   48;-;    6;-;    0;-;    0;-;    0;-;    1;-;   13;-;   11;-;    0;-
8312;8003;08;A;  98;230130; 1;w;06;  577;-;  243;-;   93;-;   25;-;  484;-;  445;-;   39;-;    0;-;    0;-;    1;-;   11;-;   81;-;   71;-;    0;-;  217;-;  204;-;   13;-;    0;-;    1;-;    0;-;    3;-;   22;-;   13;-;    0;-
8312;8003;08;A;  98;230130; 1;w;07; 1057;-;  576;-;  129;-;   45;-;  927;-;  819;-;  107;-;    1;-;    0;-;    2;-;   15;-;  112;-;   93;-;    1;-;  529;-;  460;-;   69;-;    0;-;    1;-;    1;-;   13;-;   31;-;   24;-;    1;-
8312;8003;08;A;  98;230130; 1;w;08; 1262;-; 1049;-;  121;-;   70;-; 1133;-;  991;-;  141;-;    1;-;    7;-;    0;-;   28;-;   93;-;   76;-;    1;-;  974;-;  863;-;  111;-;    0;-;    5;-;    1;-;   15;-;   54;-;   38;-;    0;-
8312;8003;08;A;  98;230130; 1;w;09;  986;-;  893;-;  139;-;  101;-;  839;-;  707;-;  130;-;    2;-;    8;-;    1;-;   36;-;  102;-;   80;-;    0;-;  788;-;  681;-;  106;-;    1;-;    4;-;    1;-;   27;-;   73;-;   47;-;    0;-
8312;8003;08;A;  98;230130; 1;w;10;  762;-;  766;-;  138;-;  149;-;  618;-;  516;-;  101;-;    1;-;    6;-;    0;-;   40;-;   98;-;   77;-;    0;-;  610;-;  515;-;   95;-;    0;-;    7;-;    1;-;   42;-;  106;-;   83;-;    0;-
8312;8003;08;A;  98;230130; 1;w;11;  697;-;  721;-;  147;-;  140;-;  543;-;  441;-;  102;-;    0;-;    6;-;    0;-;   45;-;  102;-;   81;-;    1;-;  576;-;  497;-;   78;-;    1;-;    4;-;    0;-;   35;-;  105;-;   81;-;    1;-
8312;8003;08;A;  98;230130; 1;w;12;  690;-;  728;-;  110;-;  157;-;  575;-;  461;-;  114;-;    0;-;    5;-;    0;-;   25;-;   85;-;   74;-;    0;-;  560;-;  470;-;   90;-;    0;-;   11;-;    0;-;   24;-;  133;-;  102;-;    0;-
8312;8003;08;A;  98;230130; 1;w;13;  734;-;  839;-;  107;-;  160;-;  623;-;  546;-;   77;-;    0;-;    3;-;    0;-;   24;-;   83;-;   60;-;    1;-;  675;-;  590;-;   85;-;    0;-;    2;-;    1;-;   33;-;  126;-;   97;-;    2;-
8312;8003;08;A;  98;230130; 1;w;14;  740;-;  880;-;  102;-;  142;-;  635;-;  553;-;   82;-;    0;-;    3;-;    0;-;   21;-;   81;-;   62;-;    0;-;  729;-;  630;-;   99;-;    0;-;    9;-;    0;-;   24;-;  118;-;   87;-;    0;-
8312;8003;08;A;  98;230130; 1;w;15;  775;-;  961;-;   82;-;  157;-;  687;-;  595;-;   92;-;    0;-;    6;-;    0;-;   14;-;   68;-;   58;-;    0;-;  792;-;  695;-;   97;-;    0;-;    9;-;    0;-;   36;-;  121;-;  100;-;    3;-
8312;8003;08;A;  98;230130; 1;w;16;  928;-; 1176;-;   89;-;  153;-;  834;-;  741;-;   92;-;    1;-;    5;-;    0;-;   23;-;   66;-;   56;-;    0;-; 1017;-;  869;-;  146;-;    2;-;    5;-;    1;-;   22;-;  130;-;  100;-;    1;-
8312;8003;08;A;  98;230130; 1;w;17; 1136;-; 1528;-;   71;-;  119;-; 1060;-;  935;-;  124;-;    1;-;    5;-;    1;-;   22;-;   48;-;   36;-;    0;-; 1403;-; 1204;-;  199;-;    0;-;    6;-;    0;-;   28;-;   91;-;   68;-;    0;-
8312;8003;08;A;  98;230130; 1;w;18; 1191;-; 1555;-;   44;-;  106;-; 1144;-; 1036;-;  108;-;    0;-;    2;-;    1;-;    5;-;   38;-;   35;-;    1;-; 1443;-; 1301;-;  139;-;    3;-;    5;-;    1;-;   20;-;   85;-;   65;-;    1;-
8312;8003;08;A;  98;230130; 1;w;19;  831;-; 1143;-;   40;-;   73;-;  786;-;  727;-;   58;-;    1;-;    5;-;    1;-;    5;-;   34;-;   27;-;    0;-; 1062;-;  949;-;  113;-;    0;-;    6;-;    0;-;    5;-;   68;-;   56;-;    2;-
8312;8003;08;A;  98;230130; 1;w;20;  503;-;  543;-;   30;-;   35;-;  472;-;  428;-;   43;-;    1;-;    1;-;    0;-;    1;-;   29;-;   18;-;    0;-;  506;-;  458;-;   48;-;    0;-;    2;-;    0;-;    2;-;   33;-;   24;-;    0;-
8312;8003;08;A;  98;230130; 1;w;21;  336;-;  278;-;   17;-;   18;-;  319;-;  295;-;   24;-;    0;-;    0;-;    0;-;    2;-;   15;-;   12;-;    0;-;  259;-;  235;-;   24;-;    0;-;    1;-;    0;-;    2;-;   16;-;   11;-;    0;-
8312;8003;08;A;  98;230130; 1;w;22;  292;-;  251;-;   13;-;   14;-;  279;-;  264;-;   15;-;    0;-;    0;-;    1;-;    2;-;   10;-;   10;-;    0;-;  236;-;  219;-;   17;-;    0;-;    1;-;    0;-;    0;-;   14;-;   12;-;    0;-
8312;8003;08;A;  98;230130; 1;w;23;  203;-;  158;-;    5;-;    6;-;  198;-;  184;-;   14;-;    0;-;    0;-;    0;-;    0;-;    5;-;    4;-;    0;-;  152;-;  146;-;    6;-;    0;-;    0;-;    0;-;    1;-;    5;-;    4;-;    0;-
8312;8003;08;A;  98;230130; 1;w;24;   81;-;   69;-;    4;-;    5;-;   76;-;   74;-;    2;-;    0;-;    1;-;    0;-;    0;-;    4;-;    4;-;    0;-;   64;-;   59;-;    5;-;    0;-;    0;-;    1;-;    0;-;    4;-;    4;-;    0;-
8312;8003;08;A;  98;230131; 2;w;01;   42;-;   47;-;    2;-;    8;-;   40;-;   33;-;    7;-;    0;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-;   39;-;   34;-;    5;-;    0;-;    0;-;    1;-;    1;-;    6;-;    6;-;    0;-
8312;8003;08;A;  98;230131; 2;w;02;   30;-;   16;-;    8;-;    2;-;   22;-;   18;-;    4;-;    0;-;    0;-;    0;-;    0;-;    8;-;    5;-;    0;-;   14;-;   10;-;    4;-;    0;-;    0;-;    0;-;    0;-;    2;-;    1;-;    0;-
8312;8003;08;A;  98;230131; 2;w;03;   31;-;   13;-;    9;-;    2;-;   22;-;   17;-;    5;-;    0;-;    0;-;    0;-;    0;-;    9;-;    5;-;    0;-;   11;-;    7;-;    4;-;    0;-;    0;-;    0;-;    0;-;    2;-;    1;-;    0;-
8312;8003;08;A;  98;230131; 2;w;04;   44;-;   14;-;   24;-;    7;-;   20;-;   18;-;    2;-;    0;-;    0;-;    0;-;    5;-;   19;-;   15;-;    0;-;    7;-;    7;-;    0;-;    0;-;    0;-;    0;-;    3;-;    4;-;    3;-;    0;-
8312;8003;08;A;  98;230131; 2;w;05;  159;-;   54;-;   40;-;   11;-;  118;-;  106;-;   12;-;    0;-;    0;-;    0;-;   10;-;   30;-;   17;-;    1;-;   43;-;   36;-;    7;-;    0;-;    0;-;    0;-;    1;-;   10;-;    7;-;    0;-
8312;8003;08;A;  98;230131; 2;w;06;  535;-;  241;-;   68;-;   20;-;  465;-;  430;-;   35;-;    0;-;    2;-;    0;-;   10;-;   58;-;   50;-;    0;-;  220;-;  203;-;   17;-;    0;-;    1;-;    0;-;    3;-;   17;-;   14;-;    0;-
8312;8003;08;A;  98;230131; 2;w;07; 1111;-;  593;-;  130;-;   57;-;  981;-;  883;-;   97;-;    1;-;    0;-;    1;-;   19;-;  110;-;   89;-;    0;-;  535;-;  461;-;   73;-;    1;-;    1;-;    0;-;   12;-;   45;-;   37;-;    0;-
8312;8003;08;A;  98;230131; 2;w;08; 1504;-; 1063;-;  151;-;   80;-; 1341;-; 1201;-;  139;-;    1;-;    8;-;    0;-;   30;-;  121;-;   98;-;    4;-;  979;-;  865;-;  114;-;    0;-;    3;-;    1;-;   21;-;   58;-;   46;-;    1;-
8312;8003;08;A;  98;230131; 2;w;09; 1013;-;  915;-;  136;-;  145;-;  871;-;  724;-;  145;-;    2;-;    6;-;    0;-;   42;-;   94;-;   66;-;    0;-;  766;-;  677;-;   88;-;    1;-;    4;-;    0;-;   33;-;  112;-;   84;-;    0;-
8312;8003;08;A;  98;230131; 2;w;10;  792;-;  702;-;  169;-;  150;-;  619;-;  519;-;   99;-;    1;-;    4;-;    0;-;   51;-;  118;-;   95;-;    0;-;  548;-;  482;-;   64;-;    2;-;    4;-;    1;-;   29;-;  120;-;   93;-;    0;-
8312;8003;08;A;  98;230131; 2;w;11;  686;-;  723;-;  150;-;  189;-;  531;-;  420;-;  111;-;    0;-;    5;-;    0;-;   42;-;  108;-;   87;-;    0;-;  529;-;  446;-;   83;-;    0;-;    5;-;    1;-;   41;-;  147;-;  127;-;    0;-
8312;8003;08;A;  98;230131; 2;w;12;  631;-;  753;-;  114;-;  192;-;  513;-;  419;-;   94;-;    0;-;    4;-;    0;-;   21;-;   93;-;   74;-;    0;-;  552;-;  483;-;   69;-;    0;-;    9;-;    0;-;   31;-;  161;-;  125;-;    0;-
8312;8003;08;A;  98;230131; 2;w;13;  731;-;  844;-;  124;-;  187;-;  599;-;  538;-;   60;-;    1;-;    8;-;    0;-;   21;-;  103;-;   86;-;    0;-;  651;-;  555;-;   95;-;    1;-;    5;-;    0;-;   17;-;  170;-;  137;-;    1;-
8312;8003;08;A;  98;230131; 2;w;14;  653;-;  879;-;   95;-;  173;-;  553;-;  495;-;   56;-;    2;-;    4;-;    0;-;   19;-;   76;-;   53;-;    1;-;  700;-;  612;-;   86;-;    2;-;    6;-;    0;-;   32;-;  141;-;  108;-;    0;-
8312;8003;08;A;  98;230131; 2;w;15;  786;-; 1027;-;  102;-;  198;-;  681;-;  593;-;   87;-;    1;-;    3;-;    0;-;   22;-;   80;-;   70;-;    0;-;  818;-;  688;-;  129;-;    1;-;    8;-;    0;-;   41;-;  157;-;  122;-;    3;-
8312;8003;08;A;  98;230131; 2;w;16;  889;-; 1272;-;   87;-;  178;-;  798;-;  705;-;   93;-;    0;-;    4;-;    0;-;   25;-;   62;-;   53;-;    0;-; 1089;-;  937;-;  151;-;    1;-;    5;-;    0;-;   38;-;  140;-;  118;-;    0;-
8312;8003;08;A;  98;230131; 2;w;17; 1106;-; 1802;-;   68;-;  143;-; 1030;-;  914;-;  114;-;    2;-;    8;-;    1;-;   13;-;   54;-;   45;-;    0;-; 1652;-; 1421;-;  230;-;    1;-;    7;-;    0;-;   28;-;  115;-;   81;-;    0;-
8312;8003;08;A;  98;230131; 2;w;18; 1256;-; 1778;-;   55;-;  122;-; 1195;-; 1089;-;  103;-;    3;-;    6;-;    0;-;   10;-;   45;-;   38;-;    0;-; 1644;-; 1484;-;  157;-;    3;-;   10;-;    1;-;   15;-;  106;-;   81;-;    2;-
8312;8003;08;A;  98;230131; 2;w;19;  721;-; 1224;-;   32;-;   66;-;  683;-;  627;-;   55;-;    1;-;    5;-;    1;-;    5;-;   26;-;   21;-;    1;-; 1151;-; 1044;-;  107;-;    0;-;    7;-;    0;-;    6;-;   60;-;   52;-;    0;-
8312;8003;08;A;  98;230131; 2;w;20;  514;-;  548;-;   18;-;   48;-;  493;-;  449;-;   43;-;    1;-;    3;-;    1;-;    3;-;   14;-;   13;-;    0;-;  496;-;  451;-;   44;-;    1;-;    4;-;    0;-;    4;-;   44;-;   27;-;    0;-
8312;8003;08;A;  98;230131; 2;w;21;  338;-;  324;-;   15;-;   13;-;  322;-;  300;-;   20;-;    2;-;    1;-;    0;-;    1;-;   14;-;   13;-;    0;-;  310;-;  288;-;   22;-;    0;-;    1;-;    1;-;    0;-;   12;-;    9;-;    0;-
8312;8003;08;A;  98;230131; 2;w;22;  257;-;  233;-;    9;-;   10;-;  246;-;  231;-;   15;-;    0;-;    2;-;    0;-;    1;-;    8;-;    8;-;    0;-;  222;-;  211;-;   11;-;    0;-;    1;-;    0;-;    3;-;    7;-;    4;-;    0;-
8312;8003;08;A;  98;230131; 2;w;23;  214;-;  186;-;    3;-;    4;-;  209;-;  201;-;    8;-;    0;-;    1;-;    0;-;    0;-;    3;-;    1;-;    1;-;  182;-;  166;-;   16;-;    0;-;    0;-;    0;-;    1;-;    3;-;    2;-;    0;-
8312;8003;08;A;  98;230131; 2;w;24;   86;-;   83;-;    4;-;    6;-;   81;-;   72;-;    9;-;    0;-;    1;-;    0;-;    1;-;    3;-;    3;-;    0;-;   77;-;   74;-;    3;-;    0;-;    0;-;    0;-;    0;-;    6;-;    6;-;    0;-
8312;8003;08;A;  98;230201; 3;w;01;   52;-;   45;-;    4;-;    6;-;   48;-;   43;-;    5;-;    0;-;    0;-;    0;-;    1;-;    3;-;    2;-;    0;-;   39;-;   38;-;    1;-;    0;-;    0;-;    1;-;    1;-;    4;-;    2;-;    0;-
8312;8003;08;A;  98;230201; 3;w;02;   20;-;   24;-;    5;-;    3;-;   15;-;   15;-;    0;-;    0;-;    0;-;    0;-;    1;-;    4;-;    3;-;    0;-;   21;-;   20;-;    1;-;    0;-;    0;-;    0;-;    1;-;    2;-;    2;-;    0;-
8312;8003;08;A;  98;230201; 3;w;03;   24;-;   12;-;   11;-;    3;-;   13;-;    9;-;    4;-;    0;-;    0;-;    0;-;    2;-;    9;-;    6;-;    0;-;    9;-;    7;-;    2;-;    0;-;    0;-;    0;-;    0;-;    3;-;    3;-;    0;-
8312;8003;08;A;  98;230201; 3;w;04;   44;-;   18;-;   20;-;    4;-;   24;-;   20;-;    4;-;    0;-;    0;-;    0;-;    2;-;   18;-;   11;-;    0;-;   13;-;   10;-;    3;-;    0;-;    1;-;    0;-;    1;-;    3;-;    2;-;    0;-
8312;8003;08;A;  98;230201; 3;w;05;  135;-;   53;-;   42;-;    8;-;   93;-;   81;-;   12;-;    0;-;    0;-;    0;-;   10;-;   32;-;   24;-;    0;-;   45;-;   39;-;    4;-;    2;-;    0;-;    0;-;    1;-;    7;-;    4;-;    0;-
8312;8003;08;A;  98;230201; 3;w;06;  492;-;  232;-;   60;-;   21;-;  431;-;  401;-;   30;-;    0;-;    0;-;    3;-;   11;-;   46;-;   35;-;    1;-;  210;-;  197;-;   13;-;    0;-;    1;-;    0;-;    4;-;   17;-;   13;-;    0;-
8312;8003;08;A;  98;230201; 3;w;07; 1143;-;  573;-;  130;-;   58;-; 1010;-;  898;-;  110;-;    2;-;    3;-;    1;-;   19;-;  110;-;   85;-;    0;-;  513;-;  444;-;   69;-;    0;-;    2;-;    0;-;   13;-;   45;-;   32;-;    0;-
8312;8003;08;A;  98;230201; 3;w;08; 1453;-; 1109;-;  142;-;   95;-; 1301;-; 1145;-;  153;-;    3;-;    8;-;    0;-;   29;-;  113;-;   88;-;    2;-; 1012;-;  883;-;  127;-;    2;-;    2;-;    1;-;   26;-;   68;-;   50;-;    0;-
8312;8003;08;A;  98;230201; 3;w;09; 1024;-;  936;-;  146;-;  115;-;  870;-;  714;-;  153;-;    3;-;    8;-;    0;-;   42;-;  104;-;   80;-;    0;-;  816;-;  706;-;  108;-;    2;-;    5;-;    0;-;   20;-;   95;-;   70;-;    0;-
8312;8003;08;A;  98;230201; 3;w;10;  806;-;  771;-;  189;-;  173;-;  607;-;  490;-;  117;-;    0;-;    9;-;    0;-;   54;-;  135;-;  108;-;    1;-;  592;-;  516;-;   76;-;    0;-;    6;-;    0;-;   34;-;  139;-;  113;-;    0;-
8312;8003;08;A;  98;230201; 3;w;11;  654;-;  758;-;  158;-;  199;-;  492;-;  380;-;  112;-;    0;-;    4;-;    0;-;   41;-;  117;-;   96;-;    0;-;  550;-;  456;-;   94;-;    0;-;    9;-;    0;-;   46;-;  153;-;  123;-;    0;-
8312;8003;08;A;  98;230201; 3;w;12;  688;-;  789;-;  124;-;  232;-;  558;-;  465;-;   93;-;    0;-;    6;-;    0;-;   30;-;   94;-;   81;-;    0;-;  554;-;  482;-;   72;-;    0;-;    2;-;    0;-;   41;-;  191;-;  147;-;    1;-
8312;8003;08;A;  98;230201; 3;w;13;  755;-;  833;-;  116;-;  184;-;  631;-;  553;-;   78;-;    0;-;    7;-;    1;-;   33;-;   82;-;   68;-;    1;-;  643;-;  565;-;   78;-;    0;-;    6;-;    1;-;   25;-;  158;-;  124;-;    0;-
8312;8003;08;A;  98;230201; 3;w;14;  761;-;  921;-;  113;-;  186;-;  642;-;  576;-;   65;-;    1;-;    6;-;    3;-;   25;-;   85;-;   72;-;    0;-;  728;-;  616;-;  111;-;    1;-;    6;-;    1;-;   43;-;  142;-;  116;-;    1;-
8312;8003;08;A;  98;230201; 3;w;15;  839;-; 1018;-;  114;-;  188;-;  720;-;  629;-;   90;-;    1;-;    4;-;    0;-;   37;-;   77;-;   60;-;    1;-;  816;-;  697;-;  118;-;    1;-;   13;-;    1;-;   43;-;  144;-;  120;-;    1;-
8312;8003;08;A;  98;230201; 3;w;16;  834;-; 1307;-;  100;-;  189;-;  730;-;  650;-;   79;-;    1;-;    4;-;    0;-;   20;-;   80;-;   63;-;    0;-; 1107;-;  964;-;  142;-;    1;-;    9;-;    0;-;   47;-;  142;-;  112;-;    2;-
8312;8003;08;A;  98;230201; 3;w;17; 1098;-; 1787;-;   64;-;  155;-; 1029;-;  904;-;  124;-;    1;-;    3;-;    1;-;   13;-;   50;-;   46;-;    2;-; 1623;-; 1409;-;  212;-;    2;-;    8;-;    0;-;   34;-;  121;-;   92;-;    1;-
8312;8003;08;A;  98;230201; 3;w;18; 1207;-; 1927;-;   63;-;  110;-; 1138;-; 1046;-;   92;-;    0;-;    6;-;    0;-;   13;-;   50;-;   39;-;    0;-; 1804;-; 1639;-;  162;-;    3;-;   10;-;    1;-;   16;-;   93;-;   67;-;    3;-
8312;8003;08;A;  98;230201; 3;w;19;  746;-; 1227;-;   34;-;   74;-;  707;-;  645;-;   61;-;    1;-;    5;-;    0;-;    6;-;   28;-;   23;-;    0;-; 1148;-; 1068;-;   79;-;    1;-;    5;-;    0;-;    6;-;   68;-;   57;-;    0;-
8312;8003;08;A;  98;230201; 3;w;20;  472;-;  591;-;   23;-;   41;-;  447;-;  417;-;   29;-;    1;-;    2;-;    0;-;    3;-;   20;-;   19;-;    0;-;  546;-;  494;-;   51;-;    1;-;    4;-;    0;-;    1;-;   40;-;   28;-;    0;-
8312;8003;08;A;  98;230201; 3;w;21;  367;-;  288;-;   15;-;   18;-;  351;-;  325;-;   25;-;    1;-;    1;-;    0;-;    2;-;   13;-;   12;-;    0;-;  269;-;  243;-;   26;-;    0;-;    1;-;    1;-;    4;-;   13;-;   10;-;    0;-
8312;8003;08;A;  98;230201; 3;w;22;  300;-;  226;-;    9;-;   10;-;  290;-;  278;-;   12;-;    0;-;    1;-;    0;-;    0;-;    9;-;    9;-;    0;-;  214;-;  202;-;   12;-;    0;-;    2;-;    0;-;    2;-;    8;-;    7;-;    0;-
